subject,session,fold,time_center_s,window_start_s,window_stop_s,acc,pipeline,n_trials_session,n_trials_test,n_channels,win_sec,step_sec,train_win_start_s,train_win_stop_s
1,7,2,1.93359375,1.4375,2.4375,0.5517241379310345,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,0.99609375,0.5,1.5,0.5862068965517241,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.08984375,0.59375,1.59375,0.5632183908045977,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.18359375,0.6875,1.6875,0.5287356321839081,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.27734375,0.78125,1.78125,0.5287356321839081,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.37109375,0.875,1.875,0.4827586206896552,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.46484375,0.96875,1.96875,0.5402298850574713,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.55859375,1.0625,2.0625,0.5287356321839081,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.65234375,1.15625,2.15625,0.5057471264367817,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.74609375,1.25,2.25,0.5517241379310345,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.83984375,1.34375,2.34375,0.5172413793103449,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,3,1.93359375,1.4375,2.4375,0.5057471264367817,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
1,7,4,0.99609375,0.5,1.5,0.627906976744186,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.08984375,0.59375,1.59375,0.627906976744186,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.18359375,0.6875,1.6875,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.27734375,0.78125,1.78125,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.37109375,0.875,1.875,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.46484375,0.96875,1.96875,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.55859375,1.0625,2.0625,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.65234375,1.15625,2.15625,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.74609375,1.25,2.25,0.5348837209302325,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.83984375,1.34375,2.34375,0.5232558139534884,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,4,1.93359375,1.4375,2.4375,0.4883720930232558,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,0.99609375,0.5,1.5,0.5465116279069767,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.08984375,0.59375,1.59375,0.5581395348837209,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.18359375,0.6875,1.6875,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.27734375,0.78125,1.78125,0.5581395348837209,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.37109375,0.875,1.875,0.5930232558139535,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.46484375,0.96875,1.96875,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.55859375,1.0625,2.0625,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.65234375,1.15625,2.15625,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.74609375,1.25,2.25,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.83984375,1.34375,2.34375,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
1,7,5,1.93359375,1.4375,2.4375,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,1,1,0.99609375,0.5,1.5,0.313953488372093,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.08984375,0.59375,1.59375,0.3372093023255814,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.18359375,0.6875,1.6875,0.37209302325581395,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.27734375,0.78125,1.78125,0.32558139534883723,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.37109375,0.875,1.875,0.32558139534883723,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.46484375,0.96875,1.96875,0.3372093023255814,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.55859375,1.0625,2.0625,0.36046511627906974,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.65234375,1.15625,2.15625,0.36046511627906974,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.74609375,1.25,2.25,0.37209302325581395,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.83984375,1.34375,2.34375,0.3372093023255814,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,1,1.93359375,1.4375,2.4375,0.32558139534883723,riem+svm_rbf_trainfixed_testsliding,426,86,17,1.0,0.1,0.5,1.5
2,1,2,0.99609375,0.5,1.5,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.08984375,0.59375,1.59375,0.3176470588235294,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.18359375,0.6875,1.6875,0.36470588235294116,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.27734375,0.78125,1.78125,0.35294117647058826,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.37109375,0.875,1.875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.46484375,0.96875,1.96875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.55859375,1.0625,2.0625,0.32941176470588235,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.65234375,1.15625,2.15625,0.29411764705882354,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.74609375,1.25,2.25,0.3058823529411765,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.83984375,1.34375,2.34375,0.24705882352941178,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,2,1.93359375,1.4375,2.4375,0.29411764705882354,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,0.99609375,0.5,1.5,0.4235294117647059,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.08984375,0.59375,1.59375,0.4235294117647059,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.18359375,0.6875,1.6875,0.4235294117647059,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.27734375,0.78125,1.78125,0.43529411764705883,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.37109375,0.875,1.875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.46484375,0.96875,1.96875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.55859375,1.0625,2.0625,0.32941176470588235,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.65234375,1.15625,2.15625,0.35294117647058826,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.74609375,1.25,2.25,0.36470588235294116,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.83984375,1.34375,2.34375,0.36470588235294116,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,3,1.93359375,1.4375,2.4375,0.4,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,0.99609375,0.5,1.5,0.35294117647058826,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.08984375,0.59375,1.59375,0.35294117647058826,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.18359375,0.6875,1.6875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.27734375,0.78125,1.78125,0.3058823529411765,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.37109375,0.875,1.875,0.3176470588235294,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.46484375,0.96875,1.96875,0.3176470588235294,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.55859375,1.0625,2.0625,0.3176470588235294,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.65234375,1.15625,2.15625,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.74609375,1.25,2.25,0.27058823529411763,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.83984375,1.34375,2.34375,0.35294117647058826,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,4,1.93359375,1.4375,2.4375,0.27058823529411763,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,0.99609375,0.5,1.5,0.36470588235294116,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.08984375,0.59375,1.59375,0.3764705882352941,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.18359375,0.6875,1.6875,0.32941176470588235,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.27734375,0.78125,1.78125,0.32941176470588235,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.37109375,0.875,1.875,0.3411764705882353,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.46484375,0.96875,1.96875,0.2823529411764706,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.55859375,1.0625,2.0625,0.2823529411764706,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.65234375,1.15625,2.15625,0.36470588235294116,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.74609375,1.25,2.25,0.38823529411764707,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.83984375,1.34375,2.34375,0.4,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,1,5,1.93359375,1.4375,2.4375,0.4117647058823529,riem+svm_rbf_trainfixed_testsliding,426,85,17,1.0,0.1,0.5,1.5
2,5,1,0.99609375,0.5,1.5,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.08984375,0.59375,1.59375,0.5581395348837209,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.18359375,0.6875,1.6875,0.5348837209302325,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.27734375,0.78125,1.78125,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.37109375,0.875,1.875,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.46484375,0.96875,1.96875,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.55859375,1.0625,2.0625,0.5930232558139535,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.65234375,1.15625,2.15625,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.74609375,1.25,2.25,0.5581395348837209,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.83984375,1.34375,2.34375,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,1,1.93359375,1.4375,2.4375,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,0.99609375,0.5,1.5,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.08984375,0.59375,1.59375,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.18359375,0.6875,1.6875,0.627906976744186,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.27734375,0.78125,1.78125,0.5930232558139535,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.37109375,0.875,1.875,0.5930232558139535,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.46484375,0.96875,1.96875,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.55859375,1.0625,2.0625,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.65234375,1.15625,2.15625,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.74609375,1.25,2.25,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.83984375,1.34375,2.34375,0.5697674418604651,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,2,1.93359375,1.4375,2.4375,0.5116279069767442,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,0.99609375,0.5,1.5,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.08984375,0.59375,1.59375,0.5116279069767442,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.18359375,0.6875,1.6875,0.5348837209302325,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.27734375,0.78125,1.78125,0.5348837209302325,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.37109375,0.875,1.875,0.5116279069767442,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.46484375,0.96875,1.96875,0.5465116279069767,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.55859375,1.0625,2.0625,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.65234375,1.15625,2.15625,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.74609375,1.25,2.25,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.83984375,1.34375,2.34375,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,3,1.93359375,1.4375,2.4375,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,0.99609375,0.5,1.5,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.08984375,0.59375,1.59375,0.5813953488372093,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.18359375,0.6875,1.6875,0.6162790697674418,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.27734375,0.78125,1.78125,0.6046511627906976,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.37109375,0.875,1.875,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.46484375,0.96875,1.96875,0.627906976744186,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.55859375,1.0625,2.0625,0.6395348837209303,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.65234375,1.15625,2.15625,0.6511627906976745,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.74609375,1.25,2.25,0.6627906976744186,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.83984375,1.34375,2.34375,0.686046511627907,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,4,1.93359375,1.4375,2.4375,0.6395348837209303,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,0.99609375,0.5,1.5,0.5465116279069767,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.08984375,0.59375,1.59375,0.5348837209302325,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.18359375,0.6875,1.6875,0.4883720930232558,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.27734375,0.78125,1.78125,0.5116279069767442,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.37109375,0.875,1.875,0.5232558139534884,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.46484375,0.96875,1.96875,0.46511627906976744,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.55859375,1.0625,2.0625,0.46511627906976744,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.65234375,1.15625,2.15625,0.4418604651162791,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.74609375,1.25,2.25,0.45348837209302323,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.83984375,1.34375,2.34375,0.4418604651162791,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,5,5,1.93359375,1.4375,2.4375,0.3953488372093023,riem+svm_rbf_trainfixed_testsliding,430,86,17,1.0,0.1,0.5,1.5
2,7,1,0.99609375,0.5,1.5,0.3563218390804598,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.08984375,0.59375,1.59375,0.3218390804597701,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.18359375,0.6875,1.6875,0.3218390804597701,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.27734375,0.78125,1.78125,0.3563218390804598,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.37109375,0.875,1.875,0.3563218390804598,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.46484375,0.96875,1.96875,0.3448275862068966,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.55859375,1.0625,2.0625,0.2988505747126437,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.65234375,1.15625,2.15625,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.74609375,1.25,2.25,0.367816091954023,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.83984375,1.34375,2.34375,0.3218390804597701,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,1,1.93359375,1.4375,2.4375,0.3333333333333333,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,0.99609375,0.5,1.5,0.5057471264367817,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.08984375,0.59375,1.59375,0.4942528735632184,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.18359375,0.6875,1.6875,0.47126436781609193,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.27734375,0.78125,1.78125,0.4827586206896552,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.37109375,0.875,1.875,0.45977011494252873,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.46484375,0.96875,1.96875,0.4942528735632184,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.55859375,1.0625,2.0625,0.42528735632183906,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.65234375,1.15625,2.15625,0.4482758620689655,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.74609375,1.25,2.25,0.45977011494252873,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.83984375,1.34375,2.34375,0.41379310344827586,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,2,1.93359375,1.4375,2.4375,0.39080459770114945,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,0.99609375,0.5,1.5,0.4942528735632184,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.08984375,0.59375,1.59375,0.45977011494252873,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.18359375,0.6875,1.6875,0.47126436781609193,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.27734375,0.78125,1.78125,0.4367816091954023,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.37109375,0.875,1.875,0.42528735632183906,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.46484375,0.96875,1.96875,0.41379310344827586,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.55859375,1.0625,2.0625,0.4367816091954023,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.65234375,1.15625,2.15625,0.4482758620689655,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.74609375,1.25,2.25,0.4367816091954023,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.83984375,1.34375,2.34375,0.4827586206896552,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,3,1.93359375,1.4375,2.4375,0.41379310344827586,riem+svm_rbf_trainfixed_testsliding,433,87,17,1.0,0.1,0.5,1.5
2,7,4,0.99609375,0.5,1.5,0.5232558139534884,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.08984375,0.59375,1.59375,0.5,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.18359375,0.6875,1.6875,0.43023255813953487,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.27734375,0.78125,1.78125,0.3488372093023256,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.37109375,0.875,1.875,0.38372093023255816,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.46484375,0.96875,1.96875,0.38372093023255816,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.55859375,1.0625,2.0625,0.3953488372093023,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.65234375,1.15625,2.15625,0.3372093023255814,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.74609375,1.25,2.25,0.36046511627906974,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.83984375,1.34375,2.34375,0.37209302325581395,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,4,1.93359375,1.4375,2.4375,0.3953488372093023,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
2,7,5,0.99609375,0.5,1.5,0.46511627906976744,riem+svm_rbf_trainfixed_testsliding,433,86,17,1.0,0.1,0.5,1.5
